_id,Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Skills and Perks,,,,,,,,,,
5f9fbd4b9ab4cb82f82fd721,02-11-2020 13:33,Business Development (Sales),Mapmyops | Intelloc Mapping Services,Ahmedabad,Immediately, 2000 /month +  Incentives,2 Months,12 Nov' 20,Internship,"[""MS-Office"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code""]",,,,,,,,,,
5f9fbd4c9ab4cb82f82fd722,02-11-2020 13:33,Human Resources (HR),Blackboard Education And Research Foundation,Noida,Immediately, 3000 /month,2 Months,12 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Job offer""]",,,,,,,,,,
5f9fbd4d9ab4cb82f82fd723,02-11-2020 13:33,Product Photography,RealWhey LLP,Delhi,Immediately, 3000 /month +  Incentives,2 Months,12 Nov' 20,Internship,"[""Adobe Photoshop"",""Photography"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]",,,,,,,,,,
5f9fbd4e9ab4cb82f82fd724,02-11-2020 13:33,Mobile App Development,Beadcore Infotech Private Limited,Noida,Immediately, 15000 /month,3 Months,12 Nov' 20,Internship,"[""Java"",""Linux"",""Android"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]",,,,,,,,,,
5f9fbd4f9ab4cb82f82fd725,02-11-2020 13:33,Operations,Digital Infinity Showroom,Delhi,Immediately, 10000-12000 /month,1 Month,12 Nov' 20,Internship,"[""Digital Marketing"",""Client Relationship"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Hindi Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Informal dress code""]",,,,,,,,,,
5f9fbd509ab4cb82f82fd726,02-11-2020 13:33,Graphic Design,Mysource Innoventures Private Limited,Gurgaon,Immediately, 2500-5000 /month,2 Months,12 Nov' 20,Internship,"[""Adobe Photoshop"",""Adobe Illustrator"",""MS-PowerPoint"",""Certificate"","" Letter of recommendation"","" Free snacks & beverages""]",,,,,,,,,,
5f9fbd509ab4cb82f82fd727,02-11-2020 13:33,Data Management,Mysource Innoventures Private Limited,Gurgaon,Immediately, 2500 /month +  Incentives,2 Months,12 Nov' 20,Internship,"[""MS-PowerPoint"",""MS-Excel"",""Certificate"","" Letter of recommendation"","" Free snacks & beverages""]",,,,,,,,,,
5f9fbd529ab4cb82f82fd728,02-11-2020 13:33,Telecalling,DoorTask,Delhi,Immediately, 15000-20000 /month,3 Months,12 Nov' 20,Internship,"[""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Hindi Proficiency (Spoken)"",""Certificate"","" Letter of recommendation"","" Informal dress code""]",,,,,,,,,,
5f9fbd539ab4cb82f82fd729,02-11-2020 13:33,Graphic Design,Codes Black Services Private Limited,Pitampura,Immediately, 10000-12000 /month,3 Months,11 Nov' 20,Internship,"[""Adobe Photoshop"",""Video Editing"",""Adobe Premiere Pro"",""Photography"",""Video Making"",""Adobe Photoshop Lightroom CC"",""Certificate"","" Informal dress code""]",,,,,,,,,,
5f9fbd539ab4cb82f82fd72a,02-11-2020 13:33,Human Resources (HR),CareerMate,Noida,Immediately, 10000 /month,6 Months,11 Nov' 20,Internship,"[""Search Engine Marketing (SEM)"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]",,,,,,,,,,
5f9fbd549ab4cb82f82fd72b,02-11-2020 13:33,Photography,Mehboob Sons Selection Pvt. Ltd.,Delhi,Immediately, 3000 /month,2 Months,11 Nov' 20,Internship,"[""Adobe Photoshop"",""Photography"",""Certificate"","" Flexible work hours"","" Informal dress code"","" Free snacks & beverages""]",,,,,,,,,,
5f9fbd559ab4cb82f82fd72c,02-11-2020 13:33,Digital Marketing,Get Me Rank,Delhi,Immediately, 8000 /month,3 Months,11 Nov' 20,Internship,"[""Facebook Marketing"",""English Proficiency (Spoken)"",""Certificate""]",,,,,,,,,,
5f9fbd569ab4cb82f82fd72d,02-11-2020 13:33,Media Planning and Buying,Get Me Rank,Delhi,Immediately, 10000 /month,3 Months,11 Nov' 20,Internship,"[""Social Media Marketing"",""Digital Marketing"",""Google AdWords"",""Search Engine Optimization (SEO)"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate""]",,,,,,,,,,
5f9fbd579ab4cb82f82fd72e,02-11-2020 13:33,NodeJS Backend API Development,Alyssum Global Services Private Limited,Delhi,Immediately, 10000 /month,6 Months,11 Nov' 20,Internship,"[""MySQL"",""Node.js"",""Stripe Payment API"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]",,,,,,,,,,
5f9fbd579ab4cb82f82fd72f,02-11-2020 13:33,Graphic Design,Scizers Technologies LLP,Delhi,Immediately, 8000 /month,4 Months,11 Nov' 20,Internship with job offer,"[""Adobe Photoshop"",""Adobe Illustrator"",""Adobe Creative Suite"",""Figma"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week"","" Job offer""]",,,,,,,,,,
5f9fbd589ab4cb82f82fd730,02-11-2020 13:33,Social Media Marketing,Nine Two Nine Forex Private Limited,Delhi,Immediately, 7000 /month,2 Months,11 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation""]",,,,,,,,,,
5f9fbd5a9ab4cb82f82fd731,02-11-2020 13:33,Graphic Design,Nine Two Nine Forex Private Limited,Delhi,Immediately, 7000 /month,2 Months,11 Nov' 20,Internship,"[""Adobe Photoshop"",""CorelDRAW"",""Adobe Photoshop Lightroom CC"",""Certificate"","" Letter of recommendation""]",,,,,,,,,,
5f9fbd5a9ab4cb82f82fd732,02-11-2020 13:33,Business Development (Sales),Ritvi Innovations Private Limited,Noida,Immediately, 7000 /month,3 Months,11 Nov' 20,Internship with job offer,"[""MS-Office"",""MS-Word"",""MS-PowerPoint"",""MS-Excel"",""Certificate"","" Letter of recommendation"","" Job offer""]",,,,,,,,,,
5f9fbd5b9ab4cb82f82fd733,02-11-2020 13:33,Videography,Dalmia Designer India Private Limited,Delhi,Immediately, 6000 /month,3 Months,11 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation""]",,,,,,,,,,
5f9fbd5c9ab4cb82f82fd734,02-11-2020 13:33,Flutter Application Development (Full Stack),Sidangel Fund,Delhi,Immediately, 20000 /month,6 Months,11 Nov' 20,Internship with job offer,"[""Java"",""JavaScript"",""Flutter"",""Certificate"","" Letter of recommendation"","" Job offer""]",,,,,,,,,,
5f9fbd5d9ab4cb82f82fd735,02-11-2020 13:33,Desktop Support,Tech2Globe Web Solutions LLP,Delhi,Immediately, 5000 /month,6 Months,11 Nov' 20,Internship,[],,,,,,,,,,
5f9fbd5e9ab4cb82f82fd736,02-11-2020 13:33,Web Development,AEMS Technologies,Delhi,Immediately, 8000 /month,4 Months,11 Nov' 20,Internship with job offer,"[""PHP"",""HTML"",""CSS"",""JavaScript"",""jQuery"",""WordPress"",""Bootstrap"",""CodeIgniter"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbd5e9ab4cb82f82fd737,02-11-2020 13:33,Business Development (Sales),Center Of Digital Excellence Private Limited,Delhi,Immediately, 5000 /month,3 Months,11 Nov' 20,Internship,"[""Certificate""]",,,,,,,,,,
5f9fbd5f9ab4cb82f82fd738,02-11-2020 13:33,Content Writing,Dailypit Technologies India Private Limited,Delhi,Immediately, 7000-12000 /month,3 Months,11 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation""]",,,,,,,,,,
5f9fbd639ab4cb82f82fd739,02-11-2020 13:33,Social Media Marketing,Chimpandz Media LLP,Delhi,Immediately, 6000 /month,3 Months,11 Nov' 20,Internship,"[""Certificate"","" 5 days a week""]",,,,,,,,,,
5f9fbd639ab4cb82f82fd73a,02-11-2020 13:33,Human Resources (HR),Sunstone Education Technology Private Limited,Gurgaon,Immediately, 10000-15000 /month,3 Months,11 Nov' 20,Internship,"[""Recruitment"",""Certificate"","" Letter of recommendation"","" Informal dress code""]",,,,,,,,,,
5f9fbd649ab4cb82f82fd73b,02-11-2020 13:33,Data Entry,TestprepKart,Delhi,Immediately, 5000 /month,3 Months,11 Nov' 20,Internship with job offer,"[""MS-Office"",""MS-Excel"",""Certificate"","" Letter of recommendation"","" 5 days a week"","" Job offer""]",,,,,,,,,,
5f9fbd659ab4cb82f82fd73c,02-11-2020 13:33,Media & Public Relations (PR),PPR Networks,Delhi,Immediately, 5000 /month,3 Months,11 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]",,,,,,,,,,
5f9fbd669ab4cb82f82fd73d,02-11-2020 13:33,Copywriting,Yellow Straw Advertising,Noida,Immediately, 3500 /month,4 Months,11 Nov' 20,Internship with job offer,"[""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" 5 days a week"","" Job offer""]",,,,,,,,,,
5f9fbd679ab4cb82f82fd73e,02-11-2020 13:33,Business Development (Sales),International Youth Club,Delhi,Immediately, 8000-12000 /month,3 Months,11 Nov' 20,Internship with job offer,"[""English Proficiency (Spoken)"",""Certificate"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbd689ab4cb82f82fd73f,02-11-2020 13:33,Graphic Design,CareerMate,Noida,Immediately, 10000 /month,6 Months,11 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]",,,,,,,,,,
5f9fbd699ab4cb82f82fd740,02-11-2020 13:33,Business Development (Sales),ZunRoof Tech Private Limited,Gurgaon,Immediately, 10000-15000 /month,3 Months,11 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation"","" Informal dress code""]",,,,,,,,,,
5f9fbd699ab4cb82f82fd741,02-11-2020 13:33,Business Development (Sales),Highway Delite,Faridabad,Immediately, 2000 /month,3 Months,11 Nov' 20,Internship,"[""MS-Excel"",""English Proficiency (Spoken)"",""Hindi Proficiency (Spoken)"",""Certificate""]",,,,,,,,,,
5f9fbd6a9ab4cb82f82fd742,02-11-2020 13:33,Digital Marketing,BASCA Motor Works LLP,Gurgaon,Immediately, 6000 /month +  Incentives,3 Months,11 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation"","" Informal dress code"","" 5 days a week""]",,,,,,,,,,
5f9fbd6c9ab4cb82f82fd743,02-11-2020 13:33,Content Writing,Uni Square Concepts,Delhi,Immediately, 3000 /month,4 Months,11 Nov' 20,Internship,"[""Certificate""]",,,,,,,,,,
5f9fbd6d9ab4cb82f82fd744,02-11-2020 13:33,Business Development (Sales),Blupp Infotech Private Limited,Delhi,Immediately, 7500 /month,3 Months,11 Nov' 20,Internship,"[""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation""]",,,,,,,,,,
5f9fbd6d9ab4cb82f82fd745,02-11-2020 13:33,Operations,Funnearn,Delhi,Immediately, 8000-10000 /month,3 Months,11 Nov' 20,Internship with job offer,"[""MS-Office"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Job offer""]",,,,,,,,,,
5f9fbd6e9ab4cb82f82fd746,02-11-2020 13:33,Web Development,Infoity,Delhi,Immediately, 10000-15000 /month,3 Months,11 Nov' 20,Internship with job offer,"[""PHP"",""C#.NET"",""Power BI"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbd6f9ab4cb82f82fd747,02-11-2020 13:33,Digital Marketing,INGLU,Delhi,Immediately, 2000 /month,2 Months,11 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Job offer""]",,,,,,,,,,
5f9fbd709ab4cb82f82fd748,02-11-2020 13:33,Operations,Elite Indian Wedding,Gurgaon,Immediately, 5000 /month,3 Months,11 Nov' 20,Internship with job offer,"[""MS-Word"",""MS-PowerPoint"",""Salesforce"",""Facebook Marketing"",""MS-Excel"",""Client Relationship"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbd709ab4cb82f82fd749,02-11-2020 13:34,Sales,DoorTask,Delhi,Immediately, 10000-15000 /month,3 Months,11 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation"","" Informal dress code""]",,,,,,,,,,
5f9fbd719ab4cb82f82fd74a,02-11-2020 13:34,Volunteering,Hamari Udaan,Delhi,Immediately, 3000 /month,2 Months,11 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours""]",,,,,,,,,,
5f9fbd729ab4cb82f82fd74b,02-11-2020 13:34,Finance,Qualicentric LLP,Delhi,Immediately, 7000 /month,3 Months,11 Nov' 20,Internship with job offer,"[""Certificate"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbd739ab4cb82f82fd74c,02-11-2020 13:34,Video Making/Editing,MADPRO MEDIA,Delhi,Immediately, 15000 /month,2 Months,11 Nov' 20,Internship,"[""Video Editing"",""Video Making"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]",,,,,,,,,,
5f9fbd749ab4cb82f82fd74d,02-11-2020 13:34,Digital Marketing,Get Me Rank,Noida,Immediately, 8000 /month,3 Months,11 Nov' 20,Internship with job offer,"[""Digital Marketing"",""Google AdWords"",""MS-Excel"",""Certificate"","" Job offer""]",,,,,,,,,,
5f9fbd759ab4cb82f82fd74e,02-11-2020 13:34,Accounts,RAJIV KUMAR,Delhi,Immediately, 5000 /month,6 Months,11 Nov' 20,Internship,"[""Accounting"",""MS-Excel""]",,,,,,,,,,
5f9fbd769ab4cb82f82fd74f,02-11-2020 13:34,Graphic Design,Media India Group,Delhi,Immediately, 6000 /month,3 Months,11 Nov' 20,Internship with job offer,"[""Adobe Photoshop"",""Adobe Illustrator"",""Final Cut Pro"",""Adobe Creative Suite"",""Adobe Indesign"",""Certificate"","" Letter of recommendation"","" Job offer""]",,,,,,,,,,
5f9fbd769ab4cb82f82fd750,02-11-2020 13:34,Subject Matter Expert (Mathematics),Dimentics Info Tech Private Limited,Delhi,Immediately, 12000-14000 /month,3 Months,11 Nov' 20,Internship,"[""MS-Word"",""Mathematics"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]",,,,,,,,,,
5f9fbd779ab4cb82f82fd751,02-11-2020 13:34,Electrical Engineering,LEONITE Labs Private Limited,Faridabad,Immediately, 5500 /month +  Incentives,3 Months,11 Nov' 20,Internship with job offer,"[""SolidWorks"",""Algorithms"",""Circuit Design"",""EAGLE"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Free snacks & beverages"","" Job offer""]",,,,,,,,,,
5f9fbd789ab4cb82f82fd752,02-11-2020 13:34,Graphic Design,Cuzid,Delhi,Immediately, 6000 /month,6 Months,11 Nov' 20,Internship,"[""Digital Marketing"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]",,,,,,,,,,
5f9fbd799ab4cb82f82fd753,02-11-2020 13:34,Graphic Design,D Third Eye Studio,Noida,Immediately, 5000 /month +  Incentives,6 Months,11 Nov' 20,Internship with job offer,"[""CorelDRAW"",""Adobe Illustrator"",""Adobe Indesign"",""Adobe Photoshop Lightroom CC"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbd7a9ab4cb82f82fd754,02-11-2020 13:34,Software Implementation,Apeejay Stya Group,Gurgaon,Immediately, 25000 /month,6 Months,11 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours""]",,,,,,,,,,
5f9fbd7b9ab4cb82f82fd755,02-11-2020 13:34,Content Writing,Euro Parking Services Limited,Faridabad,Immediately, 6000 /month,6 Months,2 Dec' 20,Internship,"[""Certificate"","" Letter of recommendation""]",,,,,,,,,,
5f9fbd7c9ab4cb82f82fd756,02-11-2020 13:34,Digital Marketing,Goswole India LLP,Delhi,Immediately, 10000 /month,2 Months,11 Nov' 20,Internship with job offer,"[""Social Media Marketing"",""Adobe Photoshop"",""Google AdWords"",""Facebook Marketing"",""Email Marketing"",""Instagram Marketing"",""Certificate"","" Letter of recommendation"","" 5 days a week"","" Free snacks & beverages"","" Job offer""]",,,,,,,,,,
5f9fbd7d9ab4cb82f82fd757,02-11-2020 13:34,Video Making/Editing,Educreatures,Delhi,Immediately, 5000-10000 /month,2 Months,11 Nov' 20,Internship,"[""Letter of recommendation"","" Flexible work hours""]",,,,,,,,,,
5f9fbd7e9ab4cb82f82fd758,02-11-2020 13:34,Web Development,Putatoe Technologies Private Limited,Delhi,Immediately, 2000 /month,6 Months,11 Nov' 20,Internship with job offer,"[""CSS"",""JavaScript"",""Python"",""SQL"",""Bootstrap"",""SQLite"",""REST API"",""Flask"",""Certificate"","" Flexible work hours"","" Job offer""]",,,,,,,,,,
5f9fbd7f9ab4cb82f82fd759,02-11-2020 13:34,Video Making/Editing,Sociopool Media Private Limited,Delhi,Immediately, 5000-10000 /month,3 Months,11 Nov' 20,Internship,"[""Adobe Photoshop"",""Adobe Illustrator"",""Adobe After Effects"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code""]",,,,,,,,,,
5f9fbd7f9ab4cb82f82fd75a,02-11-2020 13:34,Business Development (Sales),myfollo,Gurgaon,Immediately, 5000 /month,3 Months,11 Nov' 20,Internship,"[""Data Analytics"",""Certificate"","" Flexible work hours"","" Informal dress code""]",,,,,,,,,,
5f9fbd809ab4cb82f82fd75b,02-11-2020 13:34,Web Development,Last Bootcamp,Delhi,Immediately, 5000 /month,3 Months,11 Nov' 20,Internship,"[""CSS"",""JavaScript"",""Node.js"",""ReactJS"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]",,,,,,,,,,
5f9fbd819ab4cb82f82fd75c,02-11-2020 13:34,Digital Marketing,MadGorilla Private Limited,Delhi,Immediately, 10000 /month,2 Months,11 Nov' 20,Internship,"[""Social Media Marketing"",""Digital Marketing"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code""]",,,,,,,,,,
5f9fbd829ab4cb82f82fd75d,02-11-2020 13:34,Marketing,myfollo,Gurgaon,Immediately, 5000 /month,3 Months,11 Nov' 20,Internship,"[""Certificate"","" Flexible work hours"","" Informal dress code""]",,,,,,,,,,
5f9fbd839ab4cb82f82fd75e,02-11-2020 13:34,Business Development (Sales),myfollo,Gurgaon,Immediately, 5000 /month,3 Months,11 Nov' 20,Internship,"[""Data Analytics"",""Certificate"","" Flexible work hours"","" Informal dress code""]",,,,,,,,,,
5f9fbd839ab4cb82f82fd75f,02-11-2020 13:34,Graphic Design,Audit By Vaishali,Faridabad,Immediately, 10000-15000 /month,2 Months,11 Nov' 20,Internship,"[""Adobe Premiere Pro""]",,,,,,,,,,
5f9fbd849ab4cb82f82fd760,02-11-2020 13:34,Human Resources (HR),MyGoldenCare,Delhi,Immediately, 5000-10000 /month,3 Months,11 Nov' 20,Internship,"[""MS-Word"",""MS-Excel"",""English Proficiency (Spoken)"",""Hindi Proficiency (Spoken)"",""Hindi Proficiency(Written)"",""Certificate""]",,,,,,,,,,
5f9fbd889ab4cb82f82fd761,02-11-2020 13:34,Graphic Design,Goswole India LLP,Delhi,Immediately, 10000 lump sum,2 Months,11 Nov' 20,Internship with job offer,"[""Adobe Photoshop"",""Adobe Illustrator"",""Certificate"","" 5 days a week"","" Free snacks & beverages"","" Job offer""]",,,,,,,,,,
5f9fbd889ab4cb82f82fd762,02-11-2020 13:34,Dietitian/Nutritionist,Mediskool,Gurgaon,Immediately, 10000-15000 /month,5 Months,11 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation""]",,,,,,,,,,
5f9fbd899ab4cb82f82fd763,02-11-2020 13:34,PHP Laravel Development,StarClinch,Delhi,Immediately, 5000 /month,3 Months,11 Nov' 20,Internship with job offer,"[""PHP"",""MySQL"",""JavaScript"",""CodeIgniter"",""LARAVEL"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]",,,,,,,,,,
5f9fbd8a9ab4cb82f82fd764,02-11-2020 13:34,3ds Max Interior Styling,Letters To Neet,Delhi,Immediately, 15000 /month,2 Months,11 Nov' 20,Internship with job offer,"[""3ds Max"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages"","" Job offer""]",,,,,,,,,,
